Rower,Stroke,AveragePower_Watts,EffectiveLength_Degrees
Rower_1,187,23.751910118090844,93.75
Rower_1,188,23.13417075741357,90.75
Rower_1,189,24.3086960685513,94.25
Rower_1,190,20.348057524920716,89.625
Rower_1,191,24.266673147648365,91.25
Rower_1,192,24.33517096908936,91.0
Rower_1,193,23.182929809481394,90.5625
Rower_1,194,22.831000880790057,95.0625
Rower_1,195,23.478576530164418,90.0
Rower_1,196,23.43227106022345,92.0
Rower_1,197,24.65151933354489,91.0
Rower_1,198,23.024182599126483,93.125
Rower_1,199,25.21354580735419,92.25
Rower_1,200,23.618790821979676,89.625
Rower_1,201,24.295107857018426,90.0625
Rower_1,202,24.236859627155,90.5
Rower_1,203,22.62096453079331,92.0
Rower_1,204,23.262536227686674,89.8125
Rower_1,205,23.694565042817892,95.0625
Rower_1,206,23.133221872516863,90.6875
Rower_1,207,25.932824243095713,96.875
Rower_1,208,25.147367518287474,89.5625
Rower_1,209,24.851617953223325,91.1875
Rower_1,210,25.271382863514873,92.3125
Rower_1,211,26.584410668262937,90.25
Rower_1,212,27.266959789834726,89.625
Rower_1,213,27.22748440491889,94.1875
Rower_1,214,26.833081090549303,91.0
Rower_1,215,25.16351670987301,91.75
Rower_1,216,26.416859546989812,92.6875
Rower_1,217,24.914454215812725,91.75
Rower_1,218,25.51063291564939,95.3125
Rower_1,219,24.59445980148215,88.625
Rower_1,220,22.340800572192027,93.25
Rower_1,221,22.19885755976188,89.0625
Rower_1,222,22.58589703995892,92.4375
Rower_1,223,22.20208320003973,92.0
Rower_1,224,24.62947425950199,89.8125
Rower_1,225,25.437556606693324,90.0
Rower_1,226,2.896961972261773,85.0625
Rower_1,227,4.196686720365019,12.375
Rower_1,228,0.46006011587590667,35.3125
Rower_1,229,0.26593074354586316,83.1875
Rower_1,230,18.04906806544113,89.6875
Rower_1,231,22.56694341442283,93.375
Rower_1,232,24.14782976707398,90.6875
Rower_1,233,25.452245279193097,93.125
Rower_1,234,25.53022238476499,90.3125
Rower_1,235,26.18283111849181,90.0625
Rower_1,236,25.01196707044047,91.25
Rower_1,237,26.573504947250015,93.8125
Rower_1,238,26.121607389283074,88.4375
Rower_1,239,25.144326697208818,89.375
Rower_1,240,23.85137596783619,88.75
Rower_1,241,23.444160733147303,88.9375
Rower_1,242,24.214599068852362,89.625
Rower_1,243,23.965106568087336,87.8125
Rower_1,244,24.753767457837792,90.3125
Rower_1,245,26.42446202921066,87.9375
Rower_1,246,25.416019643703375,89.5625
Rower_1,247,24.60123089671548,92.3125
Rower_1,248,25.524015140131873,92.875
Rower_1,249,24.994326578504452,88.75
Rower_1,250,25.175611607580805,89.625
Rower_1,251,25.625777587112353,93.0
Rower_1,252,24.422441630726187,87.8125
Rower_1,253,23.59068712449123,92.75
Rower_1,254,25.400264007022248,88.0
Rower_1,255,22.83802814889942,88.8125
Rower_1,256,23.043077442468203,90.5
Rower_1,257,23.032625149825297,92.9375
Rower_1,258,24.01205335481839,90.75
Rower_1,259,21.996286392223162,87.8125
Rower_1,260,25.5115537239822,90.0625
Rower_1,261,24.44485841780793,89.75
Rower_1,262,23.904147737634638,89.0625
Rower_1,263,22.66500184867956,91.0
Rower_1,264,23.113222054015555,89.8125
Rower_1,265,22.254887695046666,94.8125
Rower_1,266,24.545112305379018,94.375
Rower_1,267,21.92405203434323,89.625
Rower_1,268,23.501474251620294,88.1875
Rower_1,269,24.288099322356768,89.1875
Rower_1,270,23.97807253301577,88.875
Rower_1,271,23.14051136787984,88.0625
Rower_1,272,22.470851442074387,88.8125
Rower_1,273,23.573853821374275,90.0625
Rower_1,274,23.92541934717491,90.5
Rower_1,275,22.31226787754116,90.25
Rower_1,276,23.00175060667341,92.0
Rower_1,277,17.80872607213451,88.9375
Rower_1,278,21.811915539362058,93.4375
Rower_1,279,23.858941021396472,92.125
Rower_1,280,23.020465951423617,87.6875
Rower_1,281,19.676002892700293,89.1875
Rower_1,282,22.559825244619777,89.625
Rower_1,283,22.622367607540404,90.6875
Rower_1,284,22.782847237393113,92.3125
Rower_1,285,24.57374426624052,88.8125
Rower_1,286,23.25089301837768,91.0
Rower_1,287,22.67209587480591,92.125
Rower_1,288,22.00417041487767,89.625
Rower_1,289,23.943580591539714,92.125
Rower_1,290,24.956378086341932,90.9375
Rower_1,291,23.196912186967577,94.0625
Rower_1,292,21.852875514812762,91.4375
Rower_1,293,23.202461884446755,93.75
Rower_1,294,23.372727761320125,90.5
Rower_1,295,22.020116748817443,94.125
Rower_1,296,22.44039296933592,91.875
Rower_1,297,22.15361742476688,92.3125
Rower_1,298,23.33232795612395,96.125
Rower_1,299,21.590181618588034,91.875
Rower_1,300,23.544238229325753,91.25
Rower_1,301,23.46097768440486,91.5
Rower_1,302,22.22851019716589,92.125
Rower_1,303,23.3418865575319,90.3125
Rower_1,304,23.084408392725567,90.8125
Rower_1,305,24.908513104050016,91.25
Rower_1,306,23.02860389897265,94.5
Rower_1,307,23.869069315995393,92.375
Rower_1,308,24.523079205421045,89.5625
Rower_1,309,24.05743865468027,89.5625
Rower_1,310,22.52584690861215,89.8125
Rower_1,311,22.725844362073214,91.8125
Rower_1,312,23.49592231444507,91.25
Rower_1,313,22.349938006022164,89.625
Rower_1,314,22.749799755038673,92.1875
Rower_1,315,23.41996488927285,91.0
Rower_1,316,24.085918514971116,87.5625
Rower_1,317,23.715945182704395,90.75
Rower_1,318,23.240423779798352,91.0
Rower_1,319,23.999304625275734,92.4375
Rower_1,320,25.78280621927639,90.0625
Rower_1,321,22.251962665022184,93.125
Rower_1,322,23.176069305631614,92.75
Rower_1,323,23.83325307074758,87.4375
Rower_1,324,23.036083717675265,90.25
Rower_1,325,23.504896555293698,89.8125
Rower_1,326,22.06661222399113,92.75
Rower_1,327,22.896710080416025,90.75
Rower_1,328,23.51046023006865,90.6875
Rower_1,329,24.48274321691341,89.8125
Rower_1,330,20.87865542316713,89.8125
Rower_1,331,22.669903633720885,92.9375
Rower_1,332,21.37757845794606,90.75
Rower_1,333,21.674489090750722,86.9375
Rower_1,334,20.695742081524426,90.0625
Rower_1,335,20.00834119430057,91.8125
Rower_1,336,18.985834058124414,89.875
Rower_1,337,19.468207104835702,93.125
Rower_1,338,21.328673217075956,90.9375
Rower_1,339,21.32180116942222,88.9375
Rower_1,340,19.936200312191218,90.6875
Rower_1,341,22.273066085417675,94.75
Rower_1,342,21.451839207290426,89.8125
Rower_1,343,20.528803986389182,92.75
Rower_1,344,21.314563101007952,88.4375
Rower_1,345,21.527853886849098,91.4375
Rower_1,346,22.642834049682676,94.125
Rower_1,347,19.05522330096715,88.8125
Rower_1,348,20.61048046777974,92.3125
Rower_1,349,22.89297104303058,91.1875
Rower_1,350,22.36937676524944,90.5
Rower_1,351,22.670833426539723,90.0625
Rower_1,352,22.76110861283558,93.1875
Rower_1,353,22.937381929555723,91.0
Rower_1,354,25.143258129900236,89.875
Rower_1,355,24.378544948025883,90.0625
Rower_1,356,23.71106729543622,93.5
Rower_1,357,23.680586863159782,92.25
Rower_1,358,21.222110362092835,92.25
Rower_1,359,22.446299522588983,89.8125
Rower_1,360,22.035634056436965,90.75
Rower_1,361,22.471785274916073,96.5625
Rower_1,362,20.142152198707286,91.9375
Rower_1,363,21.727160302710438,90.5
Rower_1,364,22.218933079446355,90.0625
Rower_1,365,20.262853796765324,88.125
Rower_1,366,18.865254428804974,85.3125
Rower_1,367,13.180981046370242,90.125
Rower_1,368,21.195850320048873,88.9375
Rower_1,369,23.17954298845577,84.875
Rower_1,370,16.96935964224101,89.625
Rower_1,371,17.445755240012844,86.875
Rower_1,372,14.880238047756754,86.875
Rower_1,373,22.565074160953106,91.0
Rower_1,374,21.494794857040127,89.0625
Rower_1,375,24.348063745666117,89.1875
Rower_1,376,21.365711705264957,88.375
Rower_1,377,23.216070298196378,87.3125
Rower_1,378,19.470933082824708,89.1875
Rower_1,379,21.129334961159742,88.9375
Rower_1,380,21.337955874671014,88.25
Rower_1,381,20.410537697322717,93.25
Rower_1,382,22.06070163094889,89.1875
Rower_1,383,20.203183036342388,90.5
Rower_1,384,20.90504828525223,89.8125
Rower_1,385,20.868857569244938,90.0625
Rower_1,386,21.527273047491743,93.0
Rower_1,387,20.87076101053024,88.6875
Rower_1,388,23.3400648962092,90.3125
Rower_1,389,24.151089092588037,92.875
Rower_1,390,23.68452830777005,89.8125
Rower_1,391,23.830520824061814,90.3125
Rower_1,392,23.06374214102771,88.8125
Rower_1,393,21.26614760888666,88.625
Rower_1,394,24.301294646002045,92.5625
Rower_1,395,24.558459610803546,91.75
Rower_1,396,22.850694971549228,93.0
Rower_1,397,23.04803574654993,91.6875
Rower_1,398,21.48670455693093,95.375
Rower_1,399,21.570273877299112,91.4375
Rower_1,400,19.606099602051593,91.75
Rower_1,401,18.120185491653398,85.75
Rower_1,402,20.56932819596667,86.25
Rower_1,403,23.37264578058413,91.0
Rower_1,404,21.027529742362393,90.0625
Rower_1,405,22.526124992127016,91.75
Rower_1,406,22.64350968965409,89.625
Rower_1,407,22.752948338739547,89.3125
Rower_1,408,19.978662894753906,93.3125
Rower_1,409,22.246877015649478,93.5
Rower_1,410,22.997175854863553,90.0625
Rower_1,411,21.96170470637862,90.0
Rower_1,412,24.10838616113535,88.5
Rower_1,413,22.573984729490128,88.5625
Rower_1,414,21.063071352606,86.9375
Rower_1,415,22.275056493277663,83.6875
Rower_1,416,0.3850838106267694,83.3125
Rower_1,417,17.422529467847276,86.125
Rower_1,418,22.824467619813678,89.8125
Rower_1,419,26.42411737004768,94.6875
Rower_1,420,26.30125655835819,93.0
Rower_1,421,26.729813056692482,97.625
Rower_1,422,26.824014051829103,91.0
Rower_1,423,26.421183849404038,91.0
Rower_1,424,27.53565325408676,90.5
Rower_1,425,28.10849231587548,94.125
Rower_1,426,26.526960142597435,91.625
Rower_1,427,27.33851229680207,90.75
Rower_1,428,25.608767541933897,91.5
Rower_1,429,25.72749347446933,89.8125
Rower_1,430,24.751937201371476,93.25
Rower_1,431,25.32674847051959,91.4375
Rower_1,432,24.1524259994952,91.5
Rower_1,433,24.07481281537076,90.0
Rower_1,434,24.307154833514513,91.5
Rower_1,435,23.558347120052158,91.0
Rower_1,436,23.8271008281032,88.375
Rower_1,437,22.53639317393488,89.0625
Rower_1,438,23.54491991963202,90.5
Rower_1,439,21.80257997198045,87.8125
Rower_1,440,22.635131290254616,93.0
Rower_1,441,22.827582702452244,90.0625
Rower_1,442,23.69197759074119,95.125
Rower_1,443,23.456393487821362,89.0625
Rower_1,444,24.141765330239725,91.4375
Rower_1,445,24.712730710787138,92.6875
Rower_1,446,24.40171384896787,90.8125
Rower_1,447,23.60974783176236,92.0
Rower_1,448,23.01975344905264,92.25
Rower_1,449,22.244200783174882,92.4375
Rower_1,450,21.43458960963033,93.9375
Rower_1,451,22.46652177818639,90.3125
Rower_1,452,20.948087011525537,92.25
Rower_1,453,21.05709778887768,97.0
Rower_1,454,21.76362076903534,90.8125
Rower_1,455,21.534808121795198,90.8125
Rower_1,456,22.30596435500572,90.3125
Rower_1,457,20.860464032257433,87.3125
Rower_1,458,21.861067559587756,92.4375
Rower_1,459,23.32601838457487,92.3125
Rower_1,460,22.175950506797516,90.75
Rower_1,461,22.09378931594598,93.6875
Rower_1,462,24.647688313669235,90.0625
Rower_1,463,21.662956447701863,90.0625
Rower_1,464,23.129817826280267,89.0625
Rower_1,465,21.41111058074881,93.625
Rower_1,466,22.05281175427004,93.0
Rower_1,467,20.997710250460916,92.75
Rower_1,468,20.330786938671917,88.8125
Rower_1,469,24.28184078645413,87.9375
Rower_1,470,0.7847078308945841,85.75
Rower_1,471,26.258418881343395,90.3125
Rower_1,472,30.091837745738097,93.5625
Rower_1,473,31.742973807966745,94.0625
Rower_1,474,32.818714541057744,95.375
Rower_1,475,31.67236236482617,97.25
Rower_1,476,31.56345740165797,96.125
Rower_1,477,31.923950504765372,92.875
Rower_1,478,32.28467450388741,94.25
Rower_1,479,31.963728891694565,95.25
Rower_1,480,31.25206366561818,94.25
Rower_1,481,31.078581670419965,96.5625
Rower_1,482,30.481003836618612,94.5625
Rower_1,483,29.6484927829581,92.6875
Rower_1,484,30.154337322596458,94.375
Rower_1,485,29.781941648502823,93.9375
Rower_1,486,29.065819275073814,94.0
Rower_1,487,27.828524115532886,91.25
Rower_1,488,28.228499255626296,94.625
Rower_1,489,27.383567894489698,93.5625
Rower_1,490,28.57277921995128,94.0
Rower_1,491,28.310674422727338,93.625
Rower_1,492,26.593915404470568,91.8125
Rower_1,493,26.88967525214999,89.8125
Rower_1,494,27.55468903967168,94.25
Rower_1,495,27.164128702933326,92.3125
Rower_1,496,26.482090386477243,92.5
Rower_1,497,25.68079472172718,93.0
Rower_1,498,26.939068573542762,92.25
Rower_1,499,26.272792500481216,91.875
Rower_1,500,26.465533207516113,92.5
Rower_1,501,27.21233843810475,92.3125
Rower_1,502,25.32032187392876,92.125
Rower_1,503,24.93787834255985,89.875
Rower_1,504,24.990006243964988,88.6875
Rower_1,505,21.673792884925405,91.1875
Rower_1,506,21.771651190523176,91.0
Rower_1,507,22.633608036619254,88.5625
Rower_1,508,23.141037524900042,91.0
Rower_1,509,22.070728197592082,90.3125
Rower_1,510,22.729491431151907,91.625
Rower_1,511,24.086184598324085,95.9375
Rower_1,512,22.620261501704295,94.375
Rower_1,513,23.793845672709814,94.6875
Rower_1,514,23.27664934449763,90.5
Rower_1,515,22.166044890517522,89.5
Rower_1,516,21.490218301321786,93.0
Rower_1,517,22.666094066162234,89.625
Rower_1,518,20.442899581542843,90.9375
Rower_1,519,23.862834419418157,90.8125
Rower_1,520,20.765381099101965,89.1875
Rower_1,521,22.02310444807097,85.3125
Rower_1,522,14.138977362733348,78.0625
Rower_1,523,13.917333296798589,85.3125
Rower_1,524,18.979245749731437,88.9375
Rower_1,525,20.336875770155274,88.9375
Rower_1,526,23.99918955075727,89.875
Rower_1,527,24.568378802281558,90.3125
Rower_1,528,23.873839191843537,89.375
Rower_1,529,25.09531625868682,92.9375
Rower_1,530,27.102300424995924,90.75
Rower_1,531,24.89603262968382,92.5
Rower_1,532,26.09612685587419,89.3125
Rower_1,533,24.157446946447216,90.3125
Rower_1,534,22.05321136158715,91.0
Rower_1,535,23.91134600449427,90.0625
Rower_1,536,23.448698116265913,90.0625
Rower_1,537,22.144735838292736,90.3125
Rower_1,538,26.770130332275738,90.75
Rower_1,539,24.64085732126278,89.3125
Rower_1,540,25.856261399484207,89.8125
Rower_1,541,25.459669640790462,91.625
Rower_1,542,25.03792505625461,95.625
Rower_1,543,23.02659455997871,90.0625
Rower_1,544,24.943404929642988,92.6875
Rower_1,545,25.507462923471707,96.875
Rower_1,546,23.428244920578557,90.3125
Rower_1,547,25.69032396860944,96.125
Rower_1,548,24.995028366419508,90.0625
Rower_1,549,25.83480732236904,97.8125
Rower_1,550,25.534251754266826,95.0625
Rower_1,551,24.450269029024266,91.375
Rower_1,552,27.151705677793814,91.75
Rower_1,553,25.325529889060498,90.75
Rower_1,554,24.94578803973957,91.6875
Rower_1,555,23.320221404937556,91.6875
Rower_1,556,26.614551757886183,91.25
Rower_1,557,23.51482401384237,89.8125
Rower_1,558,23.066047425154377,90.3125
Rower_1,559,25.134686126565605,91.4375
Rower_1,560,24.151524872747245,93.0
Rower_1,561,23.475997081220736,93.1875
Rower_1,562,23.20250382925446,90.5
Rower_1,563,25.62552826054344,92.625
Rower_1,564,0.4623171131708716,88.25
Rower_1,565,31.625260349145876,91.25
Rower_1,566,33.71923921990772,89.375
Rower_1,567,33.6176890582112,91.5
Rower_1,568,34.50662241178447,90.8125
Rower_1,569,36.68452213655321,92.75
Rower_1,570,35.73909537113418,95.0
Rower_1,571,34.371569385112004,91.75
Rower_1,572,33.3532585908249,96.375
Rower_1,573,33.556058514850996,94.125
Rower_1,574,32.00065619962776,95.4375
Rower_1,575,31.369975824057327,95.25
Rower_1,576,32.73528132582152,94.125
Rower_1,577,32.24521605441564,96.4375
Rower_1,578,31.560938615512633,94.25
Rower_1,579,30.611651187613273,96.125
Rower_1,580,29.91128004630034,95.8125
Rower_1,581,28.65603249238683,95.5625
Rower_1,582,28.760560743292476,91.75
Rower_1,583,29.14854523857811,92.1875
Rower_1,584,28.421115678216605,94.125
Rower_1,585,29.153780888288523,93.8125
Rower_1,586,28.604660816941546,93.75
Rower_1,587,26.090107231025456,93.375
Rower_1,588,23.708678311997726,94.0625
Rower_1,589,23.519846650610077,91.25
Rower_1,590,25.774209305516557,91.5
Rower_1,591,24.27220819789281,92.625
Rower_1,592,1.3046566152163837,84.0
Rower_1,593,12.973756441989288,6.5
Rower_1,594,6.03331223735288,80.0625
Rower_1,595,8.847056475497643,84.625
Rower_1,596,18.12511474537803,25.625
Rower_1,597,3.677513843333664,87.6875
Rower_1,598,16.327170106929714,81.8125
Rower_1,599,11.659213483210815,82.75
Rower_1,600,10.271925382843468,84.25
Rower_1,601,9.004707669847587,86.6875
Rower_1,602,8.925012676804533,86.5625
Rower_1,603,10.748740740454453,85.125
Rower_1,604,9.011725700200445,87.0625
Rower_1,605,8.237567253970713,88.1875
Rower_1,606,8.471211480665335,86.125
Rower_1,607,9.546167128577569,84.875
Rower_1,608,9.545277046411535,87.0
Rower_1,609,17.18603824446449,87.1875
Rower_1,610,14.516440319301541,85.625
Rower_1,611,8.090005625906427,80.3125
Rower_1,612,39.237209296258875,5.25
Rower_1,613,5.18067599684468,82.25
Rower_2,1,6.63227952731984,86.25
Rower_2,2,12.17455422744859,86.5625
Rower_2,3,18.022506971205523,84.875
Rower_2,4,18.091713687694618,89.375
Rower_2,5,14.143729847863781,90.75
Rower_2,6,19.855577262480722,84.1875
Rower_2,7,10.752581425163601,89.6875
Rower_2,8,18.557993291691915,90.4375
Rower_2,9,16.364320259667156,91.9375
Rower_2,10,16.63114254884143,92.75
Rower_2,11,18.79956297523663,95.3125
Rower_2,12,20.837616520555404,96.4375
Rower_2,13,22.5864236420838,95.625
Rower_2,14,20.411351779340325,99.125
Rower_2,15,22.019557756877067,95.875
Rower_2,16,23.378206682852806,94.4375
Rower_2,17,19.8529958328786,93.9375
Rower_2,18,21.18906654537951,93.875
Rower_2,19,18.77795059703331,95.875
Rower_2,20,18.974611230875784,89.6875
Rower_2,21,19.22402436217362,99.375
Rower_2,22,21.01553373094283,92.75
Rower_2,23,21.86975957960203,93.3125
Rower_2,24,22.93435214322598,93.3125
Rower_2,25,16.657441320336606,92.75
Rower_2,26,22.11016513585616,91.375
Rower_2,27,20.626601468627545,91.875
Rower_2,28,22.038457005820558,90.25
Rower_2,29,20.305120604438724,95.0625
Rower_2,30,21.805560977855873,96.625
Rower_2,31,22.749043692389474,95.625
Rower_2,32,23.29709818565465,97.75
Rower_2,33,22.42038322498812,96.5
Rower_2,34,23.72653845535258,95.625
Rower_2,35,26.1455032913181,96.625
Rower_2,36,23.424653014520786,90.1875
Rower_2,37,21.389334229615727,95.25
Rower_2,38,25.961739916570885,93.625
Rower_2,39,25.205518114336567,93.9375
Rower_2,40,24.775396793753362,92.75
Rower_2,41,24.790362789411894,94.8125
Rower_2,42,21.303830367867565,92.75
Rower_2,43,20.12858225536922,96.1875
Rower_2,44,20.981634611891632,95.375
Rower_2,45,23.753444074640747,94.8125
Rower_2,46,25.67545183743351,97.375
Rower_2,47,24.288383306673538,95.9375
Rower_2,48,22.680189557858693,92.1875
Rower_2,49,23.717365771577747,93.875
Rower_2,50,25.726536513342587,94.1875
Rower_2,51,26.137605923002972,95.9375
Rower_2,52,26.78547339015259,96.1875
Rower_2,53,22.97874364194798,91.0625
Rower_2,54,23.304174706077184,95.0
Rower_2,55,25.071915932643442,93.3125
Rower_2,56,22.531424995464164,96.625
Rower_2,57,25.54429015747788,97.25
Rower_2,58,26.65554181707176,97.5
Rower_2,59,25.90364719390434,96.75
Rower_2,60,25.783006879721423,98.375
Rower_2,61,22.997853567548127,94.4375
Rower_2,62,24.586758049960977,95.0
Rower_2,63,26.544958569509593,98.875
Rower_2,64,27.48063930921939,99.125
Rower_2,65,26.144628550064557,100.6875
Rower_2,66,25.67732512341122,95.875
Rower_2,67,27.00224341921966,102.0
Rower_2,68,23.395102055129573,96.375
